id_venda,data,id_cliente,id_vendedor,produto,valor
3281,2024-01-02,157,17,Monitor,1517
3282,2024-06-24,165,19,Mouse,209
3283,2024-05-21,171,14,Mouse,246
3284,2024-02-28,86,19,Teclado,310
3285,2024-04-06,115,18,Notebook,3663
3286,2024-04-08,64,2,Notebook,3640
3287,2024-04-12,152,6,Mesa,867
3288,2024-06-27,199,13,Mesa,903
3289,2024-01-02,34,17,Mesa,961
3290,2024-02-10,176,6,Notebook,3546
3291,2024-05-02,12,5,Mouse,96
3292,2024-03-22,151,7,Notebook,3683
3293,2024-05-23,97,1,Cadeira,960
3294,2024-05-11,121,13,Monitor,1689
3295,2024-05-19,141,19,Mesa,927
3296,2024-01-29,87,1,Mouse,222
3297,2024-05-14,102,13,Teclado,311
3298,2024-01-14,96,11,Teclado,237
3299,2024-01-12,173,7,Monitor,1679
3300,2024-04-08,114,20,Mouse,257
3301,2024-05-12,193,3,Notebook,3503
3302,2024-03-21,47,1,Notebook,3536
3303,2024-04-15,58,8,Cadeira,754
3304,2024-02-01,133,17,Cadeira,985
3305,2024-03-14,121,13,Notebook,3572
3306,2024-06-19,118,14,Teclado,313
3307,2024-03-21,5,5,Mesa,903
3308,2024-03-09,188,6,Teclado,365
3309,2024-02-14,96,6,Cadeira,913
3310,2024-04-15,21,8,Monitor,1646
3311,2024-05-16,152,13,Notebook,3488
3312,2024-06-25,128,18,Cadeira,947
3313,2024-06-09,124,4,Cadeira,858
3314,2024-04-09,146,17,Mesa,1077
3315,2024-05-25,21,5,Notebook,3686
3316,2024-01-09,54,3,Mesa,981
3317,2024-03-02,138,4,Notebook,3523
3318,2024-01-29,152,5,Mesa,1093
3319,2024-05-04,104,14,Teclado,214
3320,2024-04-23,111,15,Monitor,1662
3321,2024-06-01,116,20,Monitor,1617
3322,2024-05-22,188,17,Notebook,3680
3323,2024-05-13,57,6,Mouse,106
3324,2024-04-29,128,10,Cadeira,816
3325,2024-06-18,151,16,Cadeira,860
3326,2024-06-05,150,17,Notebook,3608
3327,2024-03-19,196,14,Mesa,1068
3328,2024-04-02,162,20,Mouse,278
3329,2024-01-04,120,12,Teclado,274
3330,2024-03-22,70,9,Mesa,936
3331,2024-06-25,156,15,Mesa,1054
3332,2024-06-20,95,12,Notebook,3496
3333,2024-03-15,99,14,Notebook,3604
3334,2024-01-14,167,18,Cadeira,928
3335,2024-05-10,42,20,Notebook,3597
3336,2024-04-23,151,6,Notebook,3687
3337,2024-03-02,70,4,Notebook,3694
3338,2024-04-15,2,12,Cadeira,762
3339,2024-03-04,152,13,Teclado,340
3340,2024-04-11,145,19,Teclado,193
3341,2024-06-21,109,13,Notebook,3601
3342,2024-04-15,65,12,Cadeira,874
3343,2024-01-20,70,20,Teclado,268
3344,2024-02-27,69,3,Mesa,1082
3345,2024-04-21,121,3,Teclado,280
3346,2024-02-26,109,14,Teclado,275
3347,2024-04-28,60,18,Cadeira,984
3348,2024-04-06,178,19,Mesa,987
3349,2024-04-01,93,10,Cadeira,942
3350,2024-02-21,12,17,Notebook,3498
3351,2024-02-06,103,15,Monitor,1573
3352,2024-01-08,175,19,Teclado,335
3353,2024-02-13,195,9,Monitor,1654
3354,2024-04-07,112,4,Cadeira,827
3355,2024-05-12,65,15,Cadeira,974
3356,2024-04-27,155,19,Cadeira,879
3357,2024-03-09,48,16,Monitor,1643
3358,2024-06-07,88,8,Cadeira,852
3359,2024-02-14,62,17,Notebook,3554
3360,2024-05-16,44,1,Cadeira,869
3361,2024-02-01,147,7,Mouse,100
3362,2024-02-02,187,18,Monitor,1517
3363,2024-05-05,136,12,Mouse,295
3364,2024-03-07,55,16,Cadeira,960
3365,2024-01-30,108,1,Notebook,3699
3366,2024-04-23,47,15,Teclado,186
3367,2024-01-29,2,7,Mesa,1050
3368,2024-05-10,113,17,Mesa,873
3369,2024-01-30,167,3,Cadeira,954
3370,2024-05-16,173,11,Notebook,3493
3371,2024-06-02,160,6,Monitor,1671
3372,2024-05-09,193,6,Mouse,152
3373,2024-03-02,166,15,Mouse,110
3374,2024-01-03,11,7,Mouse,271
3375,2024-06-22,138,11,Monitor,1628
3376,2024-03-08,112,17,Mesa,891
3377,2024-01-25,187,18,Notebook,3557
3378,2024-06-27,90,19,Monitor,1655
3379,2024-05-20,55,8,Mouse,109
3380,2024-02-13,148,20,Cadeira,797
3381,2024-06-11,17,8,Teclado,262
3382,2024-02-24,68,11,Monitor,1533
3383,2024-05-16,133,3,Monitor,1453
3384,2024-05-09,188,14,Notebook,3679
3385,2024-02-10,151,9,Notebook,3557
3386,2024-06-20,174,1,Monitor,1509
3387,2024-03-04,52,1,Mouse,183
3388,2024-01-31,138,12,Teclado,316
3389,2024-02-16,174,11,Notebook,3454
3390,2024-05-09,156,1,Mouse,175
3391,2024-04-05,97,20,Cadeira,973
3392,2024-03-17,171,12,Notebook,3455
3393,2024-04-19,154,17,Mouse,83
3394,2024-03-09,183,15,Mouse,267
3395,2024-02-27,48,2,Teclado,275
3396,2024-04-15,29,18,Teclado,355
3397,2024-02-13,27,16,Cadeira,889
3398,2024-03-14,146,4,Mouse,131
3399,2024-02-25,104,8,Mesa,876
3400,2024-06-19,60,2,Mouse,123
3401,2024-05-06,106,14,Teclado,239
3402,2024-06-10,69,15,Mesa,861
3403,2024-01-30,114,9,Notebook,3585
3404,2024-03-11,21,2,Notebook,3523
3405,2024-04-27,152,17,Monitor,1593
3406,2024-02-24,102,10,Teclado,329
3407,2024-03-07,131,9,Monitor,1475
3408,2024-05-20,95,2,Mesa,985
3409,2024-01-03,190,19,Teclado,382
3410,2024-01-26,105,17,Cadeira,794
3411,2024-02-26,125,11,Mouse,290
3412,2024-05-05,2,17,Cadeira,833
3413,2024-05-31,66,10,Mesa,1058
3414,2024-02-22,113,18,Teclado,296
3415,2024-02-12,170,6,Mesa,994
3416,2024-02-18,162,16,Mouse,172
3417,2024-02-11,42,18,Notebook,3573
3418,2024-01-11,20,20,Notebook,3642
3419,2024-04-12,97,18,Mesa,972
3420,2024-04-07,68,1,Monitor,1565
3421,2024-05-25,173,3,Teclado,306
3422,2024-03-25,75,15,Teclado,163
3423,2024-04-09,125,20,Notebook,3466
3424,2024-04-13,170,10,Cadeira,762
3425,2024-06-28,47,5,Mouse,162
3426,2024-02-15,5,15,Cadeira,975
3427,2024-02-13,49,14,Cadeira,968
3428,2024-01-22,124,15,Mesa,912
3429,2024-04-23,37,10,Notebook,3687
3430,2024-05-04,162,9,Notebook,3482
3431,2024-05-03,198,12,Notebook,3478
3432,2024-01-30,146,7,Mesa,886
3433,2024-01-08,19,5,Monitor,1552
3434,2024-04-07,40,10,Cadeira,960
3435,2024-02-26,17,8,Mesa,1023
3436,2024-04-20,188,20,Teclado,173
3437,2024-03-13,99,16,Mouse,211
3438,2024-04-24,93,12,Monitor,1688
3439,2024-01-20,42,9,Teclado,378
3440,2024-01-25,123,10,Cadeira,882
3441,2024-01-19,107,16,Notebook,3574
3442,2024-01-05,72,10,Cadeira,802
3443,2024-03-15,65,9,Mesa,937
3444,2024-05-07,109,3,Mouse,167
3445,2024-03-12,53,19,Mesa,963
3446,2024-06-03,135,11,Monitor,1544
3447,2024-02-09,133,6,Monitor,1607
3448,2024-01-26,24,6,Mouse,257
3449,2024-01-27,28,15,Teclado,269
3450,2024-03-23,62,15,Teclado,222
3451,2024-05-07,17,13,Monitor,1668
3452,2024-06-26,20,5,Monitor,1605
3453,2024-06-18,3,14,Notebook,3555
3454,2024-06-05,165,2,Teclado,175
3455,2024-06-15,143,12,Mouse,87
3456,2024-06-17,51,20,Teclado,313
3457,2024-02-02,176,14,Notebook,3585
3458,2024-04-06,136,19,Mesa,995
3459,2024-04-20,141,20,Monitor,1661
3460,2024-01-16,176,15,Monitor,1507
3461,2024-01-23,3,20,Notebook,3609
3462,2024-05-14,193,17,Mouse,162
3463,2024-01-26,73,14,Monitor,1498
3464,2024-04-05,159,18,Cadeira,925
3465,2024-01-12,105,5,Monitor,1659
3466,2024-03-12,118,12,Cadeira,820
3467,2024-05-12,154,10,Notebook,3514
3468,2024-04-15,184,8,Notebook,3669
3469,2024-04-26,34,6,Monitor,1482
3470,2024-06-25,137,15,Teclado,199
3471,2024-01-26,62,12,Cadeira,753
3472,2024-05-12,120,6,Mouse,188
3473,2024-01-22,115,12,Monitor,1533
3474,2024-01-13,13,15,Mouse,186
3475,2024-06-04,69,12,Monitor,1693
3476,2024-06-09,169,9,Teclado,313
3477,2024-04-16,77,19,Teclado,398
3478,2024-01-23,1,2,Teclado,372
3479,2024-04-06,89,13,Mesa,951
3480,2024-01-18,47,13,Teclado,305
3481,2024-04-26,4,8,Notebook,3580
3482,2024-01-30,191,13,Notebook,3455
3483,2024-01-26,180,4,Mesa,1022
3484,2024-05-23,10,6,Cadeira,772
3485,2024-02-08,28,6,Mouse,204
3486,2024-06-09,121,12,Monitor,1569
3487,2024-06-02,126,12,Monitor,1510
3488,2024-06-24,134,17,Mesa,949
3489,2024-06-14,155,7,Notebook,3514
3490,2024-05-09,140,15,Monitor,1583
3491,2024-04-22,62,17,Notebook,3473
3492,2024-05-13,180,10,Cadeira,786
3493,2024-02-15,176,20,Mouse,114
3494,2024-02-19,67,6,Cadeira,928
3495,2024-06-14,174,9,Mesa,949
3496,2024-04-15,74,15,Teclado,365
3497,2024-05-25,95,16,Teclado,251
3498,2024-06-03,143,8,Teclado,322
3499,2024-06-17,199,16,Cadeira,812
3500,2024-03-12,36,5,Monitor,1478
3501,2024-03-14,142,18,Mouse,170
3502,2024-01-17,112,20,Teclado,258
3503,2024-06-05,131,14,Mesa,945
3504,2024-03-10,113,2,Mesa,1002
3505,2024-05-29,110,3,Teclado,159
3506,2024-01-06,114,14,Teclado,184
3507,2024-01-26,67,7,Mouse,124
3508,2024-06-15,126,15,Teclado,302
3509,2024-05-19,86,17,Mouse,288
3510,2024-04-08,19,1,Mesa,1022
3511,2024-05-21,182,9,Teclado,245
3512,2024-01-22,69,14,Cadeira,872
3513,2024-02-20,10,16,Cadeira,761
3514,2024-05-30,161,13,Mesa,853
3515,2024-06-24,141,6,Mouse,175
3516,2024-04-13,128,1,Cadeira,839
3517,2024-06-26,99,4,Mouse,136
3518,2024-03-29,179,3,Cadeira,894
3519,2024-05-20,32,17,Cadeira,950
3520,2024-05-17,112,2,Mouse,290
3521,2024-01-09,24,19,Monitor,1514
3522,2024-03-19,35,20,Cadeira,831
3523,2024-02-21,83,8,Teclado,254
3524,2024-05-09,70,15,Mesa,1030
3525,2024-06-01,168,6,Monitor,1533
3526,2024-01-13,182,20,Mouse,254
3527,2024-02-20,109,2,Monitor,1554
3528,2024-02-03,172,15,Notebook,3675
3529,2024-02-04,190,20,Notebook,3564
3530,2024-05-10,99,12,Cadeira,777
3531,2024-04-29,196,3,Cadeira,989
3532,2024-03-10,33,10,Teclado,376
3533,2024-06-24,56,14,Mesa,865
3534,2024-05-26,164,14,Monitor,1470
3535,2024-03-07,182,3,Notebook,3526
3536,2024-04-12,147,1,Cadeira,976
3537,2024-03-13,171,20,Mesa,891
3538,2024-04-25,12,1,Monitor,1503
3539,2024-05-12,11,2,Cadeira,781
3540,2024-03-07,70,19,Cadeira,863
3541,2024-05-18,140,10,Notebook,3487
3542,2024-04-30,41,4,Notebook,3647
3543,2024-04-03,153,4,Cadeira,863
3544,2024-05-08,106,13,Mouse,299
3545,2024-03-31,3,9,Cadeira,915
3546,2024-04-01,3,7,Mesa,1031
3547,2024-03-03,84,16,Cadeira,937
3548,2024-01-29,156,18,Teclado,354
3549,2024-01-12,151,3,Teclado,259
3550,2024-03-17,176,20,Teclado,394
3551,2024-02-10,195,20,Mouse,172
3552,2024-05-09,170,10,Mouse,146
3553,2024-02-06,107,16,Cadeira,924
3554,2024-06-21,168,3,Teclado,289
3555,2024-06-24,134,11,Mouse,122
3556,2024-01-24,20,10,Notebook,3610
3557,2024-04-08,139,16,Cadeira,905
3558,2024-05-29,96,8,Mesa,970
3559,2024-04-09,124,9,Monitor,1452
3560,2024-05-18,155,15,Cadeira,959
3561,2024-02-27,21,3,Monitor,1603
3562,2024-06-22,114,4,Teclado,203
3563,2024-01-29,13,13,Monitor,1489
3564,2024-06-11,86,12,Teclado,343
3565,2024-05-22,35,9,Notebook,3517
3566,2024-02-29,47,14,Monitor,1563
3567,2024-04-04,156,19,Cadeira,969
3568,2024-02-11,149,7,Teclado,369
3569,2024-02-12,146,16,Cadeira,966
3570,2024-03-14,159,20,Mouse,287
3571,2024-06-25,188,5,Teclado,386
3572,2024-06-08,125,10,Monitor,1624
3573,2024-03-04,110,18,Teclado,279
3574,2024-01-02,37,11,Cadeira,791
3575,2024-05-31,21,7,Notebook,3611
3576,2024-03-06,14,14,Teclado,243
3577,2024-06-14,91,20,Monitor,1598
3578,2024-01-31,60,18,Mouse,305
3579,2024-04-24,124,11,Mesa,950
3580,2024-01-26,23,12,Notebook,3621
3581,2024-01-29,111,18,Mouse,284
3582,2024-03-18,124,2,Teclado,374
3583,2024-01-25,157,1,Cadeira,873
3584,2024-02-17,175,10,Cadeira,751
3585,2024-03-05,30,1,Monitor,1540
3586,2024-03-07,115,6,Cadeira,989
3587,2024-03-30,90,7,Notebook,3508
3588,2024-05-25,38,17,Cadeira,963
3589,2024-05-16,83,9,Monitor,1547
3590,2024-02-07,27,7,Mesa,865
3591,2024-03-27,104,17,Teclado,297
3592,2024-05-28,116,3,Teclado,303
3593,2024-03-05,15,16,Cadeira,765
3594,2024-05-28,187,5,Mouse,267
3595,2024-01-27,3,20,Teclado,386
3596,2024-04-15,10,18,Mesa,957
3597,2024-05-02,120,1,Cadeira,772
3598,2024-02-13,145,4,Monitor,1491
3599,2024-04-09,128,11,Mesa,886
3600,2024-01-28,11,20,Cadeira,821
3601,2024-06-21,176,9,Mesa,983
3602,2024-01-17,133,8,Teclado,314
3603,2024-05-06,69,8,Monitor,1565
3604,2024-05-02,64,5,Cadeira,899
3605,2024-06-16,14,12,Notebook,3455
3606,2024-05-10,50,1,Monitor,1695
3607,2024-03-16,154,15,Notebook,3481
3608,2024-02-15,72,18,Mesa,994
3609,2024-06-06,69,6,Mouse,107
3610,2024-03-09,135,10,Monitor,1594
3611,2024-05-16,127,14,Mesa,886
3612,2024-03-25,16,8,Notebook,3600
3613,2024-01-11,183,3,Teclado,326
3614,2024-03-09,78,19,Teclado,338
3615,2024-04-08,101,12,Mouse,246
3616,2024-03-31,56,12,Monitor,1510
3617,2024-06-07,105,15,Monitor,1526
3618,2024-06-09,132,7,Monitor,1609
3619,2024-06-15,48,4,Mesa,976
3620,2024-04-03,17,9,Mouse,155
3621,2024-06-22,111,16,Monitor,1640
3622,2024-06-13,164,13,Mesa,856
3623,2024-04-24,70,4,Teclado,299
3624,2024-01-31,80,9,Notebook,3534
3625,2024-01-11,93,18,Mesa,855
3626,2024-03-27,38,15,Teclado,338
3627,2024-04-30,101,15,Teclado,291
3628,2024-05-09,62,6,Notebook,3593
3629,2024-04-14,121,11,Teclado,152
3630,2024-01-27,48,8,Mouse,206
3631,2024-01-02,10,17,Notebook,3496
3632,2024-04-12,36,17,Teclado,234
3633,2024-04-10,157,18,Cadeira,991
3634,2024-01-21,4,4,Mesa,943
3635,2024-02-27,44,15,Teclado,371
3636,2024-05-12,56,2,Mouse,239
3637,2024-06-28,42,2,Monitor,1619
3638,2024-06-21,114,10,Teclado,373
3639,2024-03-25,141,3,Monitor,1472
3640,2024-04-02,174,8,Cadeira,752
3641,2024-01-20,161,20,Teclado,278
3642,2024-03-01,21,7,Notebook,3516
3643,2024-02-07,79,12,Monitor,1698
3644,2024-05-27,185,19,Cadeira,978
3645,2024-01-25,69,15,Notebook,3520
3646,2024-05-09,70,14,Notebook,3580
3647,2024-04-30,67,16,Notebook,3677
3648,2024-06-08,48,14,Notebook,3626
3649,2024-01-26,161,3,Teclado,216
3650,2024-06-17,36,18,Mesa,904
3651,2024-03-07,161,6,Teclado,281
3652,2024-01-01,159,17,Teclado,180
3653,2024-02-20,149,14,Cadeira,815
3654,2024-01-05,27,14,Cadeira,955
3655,2024-01-13,72,20,Mesa,950
3656,2024-05-26,101,13,Cadeira,813
3657,2024-05-19,190,3,Mouse,100
3658,2024-02-17,96,13,Mesa,966
3659,2024-06-01,128,2,Cadeira,940
3660,2024-02-26,26,9,Mesa,915
3661,2024-04-24,66,13,Teclado,308
3662,2024-02-04,140,8,Teclado,196
3663,2024-03-16,22,16,Mesa,1084
3664,2024-04-03,17,3,Mouse,91
3665,2024-01-05,7,13,Mouse,271
3666,2024-01-22,107,4,Mesa,1093
3667,2024-04-12,68,18,Cadeira,843
3668,2024-06-23,128,2,Monitor,1674
3669,2024-05-10,37,20,Mouse,152
3670,2024-05-03,38,15,Notebook,3495
3671,2024-02-22,96,17,Teclado,238
3672,2024-06-07,139,10,Mesa,1035
3673,2024-03-09,1,1,Notebook,3568
3674,2024-04-13,153,6,Mesa,1038
3675,2024-06-09,42,3,Teclado,395
3676,2024-06-26,180,19,Teclado,195
3677,2024-01-16,152,7,Mouse,70
3678,2024-04-25,181,13,Mouse,165
3679,2024-03-16,184,13,Notebook,3602
3680,2024-04-18,63,17,Mesa,910
3681,2024-02-08,81,1,Teclado,254
3682,2024-03-29,8,14,Notebook,3530
3683,2024-06-22,187,3,Monitor,1463
3684,2024-04-21,173,14,Notebook,3494
3685,2024-02-16,27,1,Cadeira,826
3686,2024-06-20,52,16,Notebook,3679
3687,2024-05-16,146,10,Cadeira,916
3688,2024-05-07,91,13,Cadeira,815
3689,2024-06-26,86,4,Cadeira,781
3690,2024-03-17,16,9,Monitor,1545
3691,2024-01-15,66,14,Notebook,3507
3692,2024-02-05,5,4,Notebook,3553
3693,2024-03-03,82,10,Monitor,1505
3694,2024-03-09,131,8,Teclado,283
3695,2024-06-17,118,3,Mouse,286
3696,2024-03-14,81,7,Notebook,3516
3697,2024-01-24,70,10,Mouse,279
3698,2024-02-18,115,3,Mesa,1027
3699,2024-05-25,7,2,Mesa,967
3700,2024-01-07,50,15,Monitor,1696
3701,2024-01-04,142,9,Mesa,887
3702,2024-03-30,166,15,Mesa,1084
3703,2024-02-29,111,17,Teclado,280
3704,2024-02-24,47,7,Teclado,261
3705,2024-01-16,112,20,Teclado,282
3706,2024-01-29,161,18,Mesa,1001
3707,2024-05-30,43,15,Monitor,1503
3708,2024-01-14,91,18,Cadeira,783
3709,2024-03-19,29,12,Cadeira,988
3710,2024-06-25,128,8,Mouse,309
3711,2024-02-02,185,2,Cadeira,788
3712,2024-06-01,133,2,Cadeira,861
3713,2024-01-21,96,5,Teclado,237
3714,2024-05-24,188,1,Teclado,377
3715,2024-01-23,117,4,Mesa,1069
3716,2024-02-26,70,6,Mouse,117
3717,2024-05-21,130,13,Notebook,3498
3718,2024-04-02,70,19,Mouse,103
3719,2024-01-20,110,11,Mouse,277
3720,2024-06-06,171,13,Monitor,1549
3721,2024-01-19,132,8,Mesa,984
3722,2024-04-12,56,7,Monitor,1467
3723,2024-03-17,187,13,Mouse,139
3724,2024-05-30,89,1,Mouse,183
3725,2024-02-02,137,6,Mouse,289
3726,2024-01-18,131,7,Cadeira,980
3727,2024-03-13,176,16,Monitor,1483
3728,2024-06-09,171,15,Mouse,120
3729,2024-06-08,100,20,Teclado,254
3730,2024-01-17,129,2,Mesa,942
3731,2024-01-19,57,16,Mesa,1045
3732,2024-03-10,181,17,Teclado,291
3733,2024-04-29,144,15,Mesa,918
3734,2024-04-10,51,3,Cadeira,838
3735,2024-02-03,112,4,Cadeira,852
3736,2024-03-24,104,12,Notebook,3585
3737,2024-06-01,127,5,Notebook,3592
3738,2024-03-14,55,17,Notebook,3532
3739,2024-03-28,1,6,Mesa,1036
3740,2024-03-25,90,10,Cadeira,760
3741,2024-01-11,156,18,Cadeira,897
3742,2024-03-31,53,10,Cadeira,932
3743,2024-05-23,186,6,Teclado,185
3744,2024-05-06,73,6,Cadeira,831
3745,2024-04-22,188,20,Teclado,291
3746,2024-03-20,187,15,Notebook,3635
3747,2024-01-07,108,4,Notebook,3487
3748,2024-01-16,150,16,Mesa,938
3749,2024-01-16,8,8,Notebook,3657
3750,2024-06-16,177,7,Mesa,1059
3751,2024-01-12,42,19,Mouse,70
3752,2024-02-04,155,17,Mouse,173
3753,2024-01-21,167,13,Monitor,1514
3754,2024-06-26,25,15,Mesa,850
3755,2024-06-19,38,2,Monitor,1692
3756,2024-01-17,85,10,Monitor,1662
3757,2024-02-01,152,13,Mouse,194
3758,2024-02-10,24,18,Mesa,909
3759,2024-05-13,60,11,Mouse,94
3760,2024-01-27,178,13,Monitor,1540
3761,2024-05-27,111,19,Mesa,987
3762,2024-06-01,66,5,Monitor,1499
3763,2024-03-06,142,3,Cadeira,889
3764,2024-05-16,53,19,Mesa,941
3765,2024-04-01,160,13,Mesa,1090
3766,2024-03-01,106,5,Monitor,1481
3767,2024-06-14,96,12,Cadeira,782
3768,2024-01-03,176,14,Teclado,349
3769,2024-04-12,39,6,Mouse,303
3770,2024-02-24,168,9,Monitor,1475
3771,2024-01-01,42,17,Mesa,891
3772,2024-04-10,111,8,Mouse,247
3773,2024-02-14,104,13,Mouse,130
3774,2024-06-23,77,5,Mouse,110
3775,2024-01-26,8,17,Teclado,334
3776,2024-04-30,26,3,Notebook,3579
3777,2024-05-21,140,6,Monitor,1548
3778,2024-02-15,43,14,Notebook,3547
3779,2024-05-01,179,15,Notebook,3647
3780,2024-01-31,110,14,Notebook,3480
3781,2024-02-28,100,11,Mouse,220
3782,2024-01-29,63,11,Cadeira,953
3783,2024-04-15,49,9,Mouse,251
3784,2024-01-17,115,6,Mouse,184
3785,2024-05-21,155,15,Mesa,1005
3786,2024-06-12,137,12,Mesa,1056
3787,2024-01-24,167,6,Notebook,3596
3788,2024-04-18,65,1,Mouse,273
3789,2024-03-31,199,16,Notebook,3691
3790,2024-01-25,71,20,Mesa,897
3791,2024-02-01,7,15,Cadeira,751
3792,2024-04-25,200,2,Monitor,1588
3793,2024-03-22,80,17,Notebook,3621
3794,2024-04-19,67,3,Cadeira,850
3795,2024-05-25,138,3,Monitor,1636
3796,2024-02-06,199,5,Teclado,277
3797,2024-01-26,181,17,Notebook,3508
3798,2024-05-16,101,17,Notebook,3569
3799,2024-03-04,95,20,Teclado,187
3800,2024-03-12,87,6,Teclado,302
3801,2024-05-27,185,1,Notebook,3556
3802,2024-04-15,91,7,Teclado,170
3803,2024-03-26,103,15,Mouse,111
3804,2024-06-06,126,7,Monitor,1613
3805,2024-02-22,155,19,Monitor,1586
3806,2024-04-01,182,20,Monitor,1589
3807,2024-04-08,113,11,Mouse,79
3808,2024-01-11,4,14,Teclado,336
3809,2024-01-31,88,13,Cadeira,987
3810,2024-06-25,151,20,Teclado,282
3811,2024-04-09,176,9,Notebook,3482
3812,2024-03-27,170,9,Mesa,918
3813,2024-05-26,3,16,Monitor,1529
3814,2024-05-19,91,12,Teclado,340
3815,2024-01-15,3,10,Cadeira,850
3816,2024-06-07,156,6,Notebook,3678
3817,2024-06-19,191,18,Mouse,98
3818,2024-04-10,81,2,Mouse,215
3819,2024-06-13,159,20,Cadeira,970
3820,2024-01-29,138,9,Notebook,3583
3821,2024-04-23,177,19,Monitor,1502
3822,2024-04-16,94,6,Teclado,359
3823,2024-06-02,126,2,Notebook,3609
3824,2024-04-17,113,15,Mouse,193
3825,2024-05-09,149,17,Cadeira,791
3826,2024-03-24,100,16,Cadeira,796
3827,2024-01-15,53,8,Teclado,308
3828,2024-05-11,87,10,Cadeira,939
3829,2024-02-19,89,10,Cadeira,933
3830,2024-06-14,54,18,Notebook,3695
3831,2024-01-23,185,10,Monitor,1460
3832,2024-02-28,20,9,Teclado,303
3833,2024-03-30,113,19,Notebook,3669
3834,2024-04-24,49,1,Monitor,1604
3835,2024-03-15,135,4,Notebook,3532
3836,2024-06-04,29,3,Mesa,1034
3837,2024-05-02,48,10,Notebook,3558
3838,2024-05-15,13,12,Cadeira,776
3839,2024-06-05,3,18,Monitor,1636
3840,2024-05-18,2,20,Teclado,211
3841,2024-01-18,16,6,Teclado,297
3842,2024-02-19,94,2,Monitor,1580
3843,2024-05-21,102,10,Cadeira,893
3844,2024-04-27,134,2,Mouse,172
3845,2024-05-16,45,9,Notebook,3493
3846,2024-05-18,71,10,Cadeira,842
3847,2024-04-17,133,2,Mesa,1056
3848,2024-03-07,56,8,Monitor,1479
3849,2024-06-15,199,17,Notebook,3617
3850,2024-03-18,127,17,Teclado,268
3851,2024-06-04,32,4,Mouse,310
3852,2024-03-15,49,18,Mesa,1042
3853,2024-02-08,13,12,Teclado,178
3854,2024-01-25,158,17,Monitor,1694
3855,2024-01-21,25,9,Notebook,3479
3856,2024-05-17,60,19,Monitor,1553
3857,2024-06-19,59,14,Notebook,3559
3858,2024-01-15,156,14,Cadeira,781
3859,2024-02-17,58,17,Mouse,207
3860,2024-03-26,20,2,Cadeira,968
3861,2024-05-28,162,8,Cadeira,800
3862,2024-04-25,133,5,Monitor,1585
3863,2024-02-19,188,7,Mouse,248
3864,2024-05-30,171,16,Notebook,3485
3865,2024-05-20,57,16,Notebook,3683
3866,2024-03-09,185,17,Mesa,904
3867,2024-01-04,54,7,Teclado,312
3868,2024-03-18,112,20,Mesa,885
3869,2024-01-09,173,8,Mesa,1089
3870,2024-04-30,86,8,Notebook,3505
3871,2024-04-24,37,11,Monitor,1485
3872,2024-06-11,84,15,Cadeira,838
3873,2024-04-10,48,18,Cadeira,961
3874,2024-05-28,118,6,Cadeira,938
3875,2024-05-25,182,12,Mouse,131
3876,2024-04-06,48,15,Notebook,3693
3877,2024-03-21,112,6,Monitor,1558
3878,2024-02-12,110,18,Mouse,314
3879,2024-04-04,6,20,Teclado,358
3880,2024-01-06,162,9,Monitor,1536
3881,2024-03-07,191,8,Mesa,1002
3882,2024-05-19,78,14,Monitor,1689
3883,2024-04-09,176,19,Monitor,1513
3884,2024-01-12,23,19,Cadeira,937
3885,2024-03-06,126,8,Monitor,1506
3886,2024-01-02,84,2,Mesa,962
3887,2024-05-22,13,4,Mesa,1072
3888,2024-05-30,47,6,Notebook,3519
3889,2024-06-05,44,3,Monitor,1676
3890,2024-03-21,105,3,Cadeira,929
3891,2024-05-14,160,19,Monitor,1633
3892,2024-06-04,154,11,Teclado,340
3893,2024-05-21,181,10,Teclado,345
3894,2024-06-20,14,12,Cadeira,981
3895,2024-06-06,180,14,Notebook,3469
3896,2024-06-08,121,18,Notebook,3682
3897,2024-03-10,36,9,Mesa,903
3898,2024-04-24,8,15,Mesa,850
3899,2024-03-28,168,3,Mouse,306
3900,2024-01-06,150,11,Cadeira,839
3901,2024-01-27,16,10,Monitor,1675
3902,2024-03-22,91,18,Cadeira,996
3903,2024-03-28,120,4,Mouse,207
3904,2024-04-29,188,13,Mesa,1000
3905,2024-01-24,60,6,Cadeira,928
3906,2024-04-11,10,13,Cadeira,862
3907,2024-02-03,153,20,Mesa,1001
3908,2024-06-16,31,5,Mouse,82
3909,2024-02-16,21,20,Mesa,1006
3910,2024-01-24,81,14,Notebook,3635
3911,2024-03-05,33,13,Monitor,1559
3912,2024-01-18,31,14,Mesa,940
3913,2024-02-13,149,8,Mouse,164
3914,2024-03-16,36,16,Teclado,192
3915,2024-02-26,193,13,Notebook,3587
3916,2024-04-16,132,15,Teclado,308
3917,2024-06-04,68,19,Mesa,1080
3918,2024-05-03,90,1,Notebook,3523
3919,2024-05-30,132,2,Monitor,1665
3920,2024-06-10,9,18,Mesa,1074
3921,2024-05-18,30,19,Monitor,1463
3922,2024-06-11,115,8,Cadeira,848
3923,2024-04-25,45,3,Teclado,258
3924,2024-04-02,4,14,Notebook,3611
3925,2024-02-11,69,9,Monitor,1594
3926,2024-01-28,23,8,Mouse,218
3927,2024-05-02,16,17,Monitor,1545
